,feature_key,layer,prompt,supernode_name,pred_label,subtype,peak_token,activation_max,target_tokens,index,source,activation_sum,activation_mean,sparsity_ratio,peak_token_idx,node_influence,csv_ctx_idx,peak_token_type,tokens_source,confidence,review,why_review,top_activations_probe_original
172,18_53951,18,entity: A state in the United States is California,Say (capital),"Say ""X""",, is,15.358606338500977,"[{""token"": "" California"", ""index"": 10, ""distance"": 1, ""direction"": ""forward""}]",53951,18-clt-hp,15.358606338500977,1.5358606338500975,0.9,9,0.0021045207977294,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 22.042158126831055}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
173,18_53951,18,attribute: The primary city serving as the seat of government for a state is the capital city,Say (capital),"Say ""X""",, the,30.23982810974121,"[{""token"": "" capital"", ""index"": 17, ""distance"": 1, ""direction"": ""forward""}]",53951,18-clt-hp,45.68748283386231,2.538193490770128,0.9160645529611164,16,0.0021045207977294,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 22.042158126831055}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
174,18_53951,18,relationship: the state in which a city is located is the state containing,Say (capital),"Say ""X""",,relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",53951,18-clt-hp,0,0,0,1,0.0021045207977294,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 22.042158126831055}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
175,0_39374,0,"entity: A city in California, USA is Oakland",is,Semantic,Dictionary, is,21.22065734863281,"[{""token"": "" Oakland"", ""index"": 10, ""distance"": 1, ""direction"": ""forward""}]",39374,0-clt-hp,21.22065734863281,2.122065734863281,0.9,9,0.0019648075103759,8,functional,json,0.8333333333333334,false,,"[{""tk"": ""is"", ""act"": 21.220657348632812}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
176,0_39374,0,entity: The capital city of California is Sacramento,is,Semantic,Dictionary, is,19.0086669921875,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",39374,0-clt-hp,19.0086669921875,2.112074110243056,0.8888888888888888,8,0.0019648075103759,8,functional,json,0.8333333333333334,false,,"[{""tk"": ""is"", ""act"": 21.220657348632812}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
177,0_39374,0,entity: A state in the United States is California,is,Semantic,Dictionary, is,19.664194107055664,"[{""token"": "" California"", ""index"": 10, ""distance"": 1, ""direction"": ""forward""}]",39374,0-clt-hp,19.664194107055664,1.9664194107055664,0.9,9,0.0019648075103759,8,functional,json,0.8333333333333334,false,,"[{""tk"": ""is"", ""act"": 21.220657348632812}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
178,0_39374,0,attribute: The primary city serving as the seat of government for a state is the capital city,is,Semantic,Dictionary, is,8.938578605651855,"[{""token"": "" capital"", ""index"": 17, ""distance"": 2, ""direction"": ""forward""}]",39374,0-clt-hp,8.938578605651855,0.4965877003139919,0.9444444444444444,15,0.0019648075103759,8,functional,json,0.8333333333333334,false,,"[{""tk"": ""is"", ""act"": 21.220657348632812}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
179,0_39374,0,relationship: the state in which a city is located is the state containing,is,Semantic,Dictionary, is,13.01608657836914,"[{""token"": "" located"", ""index"": 10, ""distance"": 1, ""direction"": ""forward""}]",39374,0-clt-hp,23.16886329650879,1.654918806893485,0.8728558851441782,9,0.0019648075103759,8,functional,json,0.8333333333333334,false,,"[{""tk"": ""is"", ""act"": 21.220657348632812}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
180,16_49478,16,"entity: A city in California, USA is Oakland",Say (capital),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",49478,16-clt-hp,0,0,0,1,0.001952588558197,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 15.310382843017578}, {""tk"": ""capital"", ""act"": 6.152411460876465}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
181,16_49478,16,entity: The capital city of California is Sacramento,Say (capital),"Say ""X""",, is,10.236146926879885,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",49478,16-clt-hp,10.236146926879885,1.1373496585422092,0.8888888888888888,8,0.001952588558197,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 15.310382843017578}, {""tk"": ""capital"", ""act"": 6.152411460876465}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
182,16_49478,16,entity: A state in the United States is California,Say (capital),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",49478,16-clt-hp,0,0,0,1,0.001952588558197,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 15.310382843017578}, {""tk"": ""capital"", ""act"": 6.152411460876465}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
183,16_49478,16,attribute: The primary city serving as the seat of government for a state is the capital city,Say (capital),"Say ""X""",, the,18.80025863647461,"[{""token"": "" capital"", ""index"": 17, ""distance"": 1, ""direction"": ""forward""}]",49478,16-clt-hp,40.26305294036865,2.2368362744649253,0.8810209839281035,16,0.001952588558197,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 15.310382843017578}, {""tk"": ""capital"", ""act"": 6.152411460876465}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
184,16_49478,16,relationship: the state in which a city is located is the state containing,Say (capital),"Say ""X""",,relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",49478,16-clt-hp,0,0,0,1,0.001952588558197,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 15.310382843017578}, {""tk"": ""capital"", ""act"": 6.152411460876465}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
185,3_2751,3,"entity: A city in California, USA is Oakland",is,Semantic,Dictionary (fallback),entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",2751,3-clt-hp,0,0,0,1,0.0019506216049194,8,semantic,n/a,0.9,false,,"[{""tk"": ""is"", ""act"": 17.29177474975586}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
186,3_2751,3,entity: The capital city of California is Sacramento,is,Semantic,Dictionary (fallback), is,17.29177474975586,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",2751,3-clt-hp,17.29177474975586,1.9213083055284288,0.8888888888888888,8,0.0019506216049194,8,functional,json,0.9,false,,"[{""tk"": ""is"", ""act"": 17.29177474975586}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
187,3_2751,3,entity: A state in the United States is California,is,Semantic,Dictionary (fallback),entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",2751,3-clt-hp,0,0,0,1,0.0019506216049194,8,semantic,n/a,0.9,false,,"[{""tk"": ""is"", ""act"": 17.29177474975586}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
188,3_2751,3,attribute: The primary city serving as the seat of government for a state is the capital city,is,Semantic,Dictionary (fallback),attribute,0,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",2751,3-clt-hp,0,0,0,1,0.0019506216049194,8,semantic,n/a,0.9,false,,"[{""tk"": ""is"", ""act"": 17.29177474975586}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
189,3_2751,3,relationship: the state in which a city is located is the state containing,is,Semantic,Dictionary (fallback),relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",2751,3-clt-hp,0,0,0,1,0.0019506216049194,8,semantic,n/a,0.9,false,,"[{""tk"": ""is"", ""act"": 17.29177474975586}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
190,7_79007,7,"entity: A city in California, USA is Oakland",Say (Sacramento),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",79007,7-clt-hp,0,0,0,1,0.0018438100814819,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 7.699234485626221}, {""tk"": ""California"", ""act"": 2.78737473487854}, {""tk"": ""containing"", ""act"": 0.6027692556381226}, {""tk"": ""state"", ""act"": 0.3593275249004364}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}]"
191,7_79007,7,entity: The capital city of California is Sacramento,Say (Sacramento),"Say ""X""",, is,7.699234485626221,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",79007,7-clt-hp,10.48660922050476,1.1651788022783067,0.848663032090581,8,0.0018438100814819,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 7.699234485626221}, {""tk"": ""California"", ""act"": 2.78737473487854}, {""tk"": ""containing"", ""act"": 0.6027692556381226}, {""tk"": ""state"", ""act"": 0.3593275249004364}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}]"
192,7_79007,7,entity: A state in the United States is California,Say (Sacramento),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",79007,7-clt-hp,0,0,0,1,0.0018438100814819,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 7.699234485626221}, {""tk"": ""California"", ""act"": 2.78737473487854}, {""tk"": ""containing"", ""act"": 0.6027692556381226}, {""tk"": ""state"", ""act"": 0.3593275249004364}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}]"
193,7_79007,7,attribute: The primary city serving as the seat of government for a state is the capital city,Say (Sacramento),"Say ""X""",, is,3.5000650882720947,"[{""token"": "" capital"", ""index"": 17, ""distance"": 2, ""direction"": ""forward""}]",79007,7-clt-hp,4.843851655721664,0.2691028697623147,0.9231148955875088,15,0.0018438100814819,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 7.699234485626221}, {""tk"": ""California"", ""act"": 2.78737473487854}, {""tk"": ""containing"", ""act"": 0.6027692556381226}, {""tk"": ""state"", ""act"": 0.3593275249004364}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}]"
194,7_79007,7,relationship: the state in which a city is located is the state containing,Say (Sacramento),"Say ""X""",, is,1.3232585191726685,"[{""token"": "" state"", ""index"": 13, ""distance"": 2, ""direction"": ""forward""}]",79007,7-clt-hp,3.579999685287476,0.2557142632348196,0.806754115292076,11,0.0018438100814819,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 7.699234485626221}, {""tk"": ""California"", ""act"": 2.78737473487854}, {""tk"": ""containing"", ""act"": 0.6027692556381226}, {""tk"": ""state"", ""act"": 0.3593275249004364}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}]"
195,20_5909,20,"entity: A city in California, USA is Oakland",Say (Sacramento),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",5909,20-clt-hp,0,0,0,1,0.0018355250358581,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 19.139781951904297}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
196,20_5909,20,entity: The capital city of California is Sacramento,Say (Sacramento),"Say ""X""",, is,19.139781951904297,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",5909,20-clt-hp,19.139781951904297,2.126642439100477,0.8888888888888888,8,0.0018355250358581,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 19.139781951904297}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
197,20_5909,20,entity: A state in the United States is California,Say (Sacramento),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",5909,20-clt-hp,0,0,0,1,0.0018355250358581,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 19.139781951904297}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
198,20_5909,20,attribute: The primary city serving as the seat of government for a state is the capital city,Say (Sacramento),"Say ""X""",,attribute,0,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",5909,20-clt-hp,0,0,0,1,0.0018355250358581,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 19.139781951904297}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
199,20_5909,20,relationship: the state in which a city is located is the state containing,Say (Sacramento),"Say ""X""",,relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",5909,20-clt-hp,0,0,0,1,0.0018355250358581,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 19.139781951904297}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
200,18_66815,18,"entity: A city in California, USA is Oakland",Oakland,Semantic,Dictionary, Oakland,28.24814987182617,"[{""token"": "" Oakland"", ""index"": 10, ""distance"": 0, ""direction"": ""self""}]",66815,18-clt-hp,28.24814987182617,2.8248149871826174,0.9,10,0.0018005967140197,8,semantic,n/a,1,false,,"[{""tk"": ""Oakland"", ""act"": 28.248149871826172}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
201,18_66815,18,entity: The capital city of California is Sacramento,Oakland,Semantic,Dictionary,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",66815,18-clt-hp,0,0,0,1,0.0018005967140197,8,semantic,n/a,1,false,,"[{""tk"": ""Oakland"", ""act"": 28.248149871826172}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
202,18_66815,18,entity: A state in the United States is California,Oakland,Semantic,Dictionary,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",66815,18-clt-hp,0,0,0,1,0.0018005967140197,8,semantic,n/a,1,false,,"[{""tk"": ""Oakland"", ""act"": 28.248149871826172}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
203,18_66815,18,attribute: The primary city serving as the seat of government for a state is the capital city,Oakland,Semantic,Dictionary,attribute,0,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",66815,18-clt-hp,0,0,0,1,0.0018005967140197,8,semantic,n/a,1,false,,"[{""tk"": ""Oakland"", ""act"": 28.248149871826172}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
204,18_66815,18,relationship: the state in which a city is located is the state containing,Oakland,Semantic,Dictionary,relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",66815,18-clt-hp,0,0,0,1,0.0018005967140197,8,semantic,n/a,1,false,,"[{""tk"": ""Oakland"", ""act"": 28.248149871826172}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
205,0_95475,0,"entity: A city in California, USA is Oakland",city,Semantic,Dictionary (fallback), city,75.5774917602539,"[{""token"": "" city"", ""index"": 4, ""distance"": 0, ""direction"": ""self""}]",95475,0-clt-hp,293.7441864013672,29.37441864013672,0.6113337720532201,4,0.0017924904823303,7,semantic,n/a,0.9,false,,"[{""tk"": ""city"", ""act"": 75.5774917602539}, {""tk"": ""state"", ""act"": 72.20693969726562}, {""tk"": ""California"", ""act"": 70.72097778320312}, {""tk"": ""capital"", ""act"": 60.69406509399414}, {""tk"": ""Oakland"", ""act"": 49.33448791503906}, {""tk"": ""United"", ""act"": 44.405704498291016}, {""tk"": ""seat"", ""act"": 43.981971740722656}, {""tk"": ""containing"", ""act"": 27.80388069152832}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}]"
206,0_95475,0,entity: The capital city of California is Sacramento,city,Semantic,Dictionary (fallback), California,70.72097778320312,"[{""token"": "" California"", ""index"": 7, ""distance"": 0, ""direction"": ""self""}]",95475,0-clt-hp,285.4004440307617,31.71116044786241,0.5516017815099539,7,0.0017924904823303,7,semantic,n/a,0.9,false,,"[{""tk"": ""city"", ""act"": 75.5774917602539}, {""tk"": ""state"", ""act"": 72.20693969726562}, {""tk"": ""California"", ""act"": 70.72097778320312}, {""tk"": ""capital"", ""act"": 60.69406509399414}, {""tk"": ""Oakland"", ""act"": 49.33448791503906}, {""tk"": ""United"", ""act"": 44.405704498291016}, {""tk"": ""seat"", ""act"": 43.981971740722656}, {""tk"": ""containing"", ""act"": 27.80388069152832}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}]"
